"Does the following tweet have positive sentiment to the Apple company ? 
@apple battery life suck on iOS 5","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
RT @amarsanghera The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions®π¶¢,[""""yes"""""," """"no""""]"""
"Does the following tweet have positive sentiment to the Apple company ? 
@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#windowsphone #wp7 #Microsoft really @google ? http://t.co/vI0htJRr  #icecreamsandwichfail innovation by imitation sad sad","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
Thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! Lol #blameitontheiphone #ineedtoupdate","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Oh yeah I'm in I want one now #Google really did a great job #ICS","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Mango shows #Microsoft still has the taste for smartphone success http://t.co/AFm8VSMm  #wp7 #mango","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
What happened? RT @xCuntNuggetx: Never purchasing another item from @apple.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
#10twitterpeopleiwouldliketomeet 
@coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb
Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
In that #twitter mood!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
Good lord #twitter send my bloody tweets! #ihateyourightnow","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/EOrOSstX","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web""","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
With #Google internet TV I can read my Twitter account while watching #CNN","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#skype is now part of stupid #microsoft it seems","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
#google + #motorola + #verizon = perfect combination! &lt;3","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/yRcKQeIs","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/KDTD4zRe","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Video: #Google wallet, see the wow effect http://t.co/mcW78VtG","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Microsoft @ ISB... watching the new windows 8 in action...pretty impressive! Finally a contender to mac os.. Interesting battle in store","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
From it's laughable file: #google will #encrypt #search results BUT only if U have ""logged in"" so they can maximize their #data #collection!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
dammit, listening to siri is making me want to upgrade. well played @apple.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
At the bus with my iPhone ;) thxx @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Screened by RepRisk ®π #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Update #Microsoft MS11-078 - Critical : Vulnerability in .NET Framework and Microsoft Silverlight Could Allow R... http://t.co/izO0WUNt","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
I'm an iOs user but the #ICS is awesome, great job #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
RT @TheSoap88: #Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Twitter company ? 
RT @JolieeSharmeda #twitter be fucking up","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@RIM you made it too easy for me to switch to @Apple iPhone. See ya!","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
DAMN YOU !!! @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
#Microsoft tries to combine the #Xbox #WindowsPhone and #PC and all of them will share the same neat looking interface. http://t.co/J332zfpO","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
@apple Siri is amazing","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Great time to be a family? #Microsoft #advertising enrages me. Again. http://t.co/pYT7vKRP","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Thanks Android for admitting you're ugly. New font is a good start! #ics #google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
Mmmm Ice Cream Sandwich #Android #Google","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Microsoft company ? 
Which planet is he living on? #Microsoft #CEO #Fail #palmface http://t.co/3zcq60SF","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Apple company ? 
Thanks to @Apple Covent Garden #GeniusBar for replacing my MacBook keyboard/cracked wristpad during my lunch break today, out of warranty.","[""yes"", ""no""]"
"Does the following tweet have positive sentiment to the Google company ? 
facial recognition failed #IceCreamSandwich jajajajajajaj #FacialUnlock #samsumg #Google","[""yes"", ""no""]"
